dataproduct_type,dataproduct_subtype,facility_name,calib_level,target_name,obs_id,obs_collection,obs_publisher_did,access_url,access_format,s_resolution,s_xel1,s_xel2,t_xel,t_min,t_max,t_exptime,t_resolution,em_xel,em_min,em_max,em_res_power,em_filter_name,o_ucd,pol_xel,instrument_name,lsst_visit,lsst_detector,lsst_tract,lsst_patch,lsst_band,lsst_filter,obs_title,s_ra,s_dec,s_fov,s_region
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-10,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-1e18-7df4-aa7a-852db38bdaa4,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-1e18-7df4-aa7a-852db38bdaa4,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,10,i,,deep_coadd - i - tract=9812 patch=10,149.51052887227993,1.6479803486732674,0.2592362584926484,POLYGON ICRS 149.418804 1.556361 149.602161 1.556296 149.602266 1.739590 149.418886 1.739663
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-11,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-09b0-7516-bbc9-7029887ccc6b,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-09b0-7516-bbc9-7029887ccc6b,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,11,i,,deep_coadd - i - tract=9812 patch=11,149.3438251387924,1.6480361271508046,0.25924517630114824,POLYGON ICRS 149.252105 1.556407 149.435474 1.556356 149.435558 1.739657 149.252166 1.739714
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-12,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-908e-7f5d-b37d-b2d3a5878c88,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-908e-7f5d-b37d-b2d3a5878c88,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,12,i,,deep_coadd - i - tract=9812 patch=12,149.17711152551973,1.6480779641461738,0.2592516095764393,POLYGON ICRS 149.085397 1.556439 149.268775 1.556403 149.268838 1.739710 149.085437 1.739750
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-20,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-e665-7593-914c-114de7a749d3,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-e665-7593-914c-114de7a749d3,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,20,i,,deep_coadd - i - tract=9812 patch=20,149.51061386911988,1.814619345138474,0.2592415945308764,POLYGON ICRS 149.418879 1.722999 149.602256 1.722927 149.602361 1.906231 149.418961 1.906310
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-21,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-b96c-7c1f-84b7-cdbd3dd2909d,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-b96c-7c1f-84b7-cdbd3dd2909d,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,21,i,,deep_coadd - i - tract=9812 patch=21,149.34389125122163,1.8146807704418566,0.2592516095659758,POLYGON ICRS 149.252160 1.723049 149.435550 1.722993 149.435634 1.906304 149.252222 1.906366
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-22,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-863c-7a82-ac2d-3aba92891963,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-863c-7a82-ac2d-3aba92891963,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,22,i,,deep_coadd - i - tract=9812 patch=22,149.1771587501895,1.814726842875502,0.2592583355380153,POLYGON ICRS 149.085434 1.723085 149.268833 1.723045 149.268896 1.906361 149.085474 1.906406
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-30,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-7a01-71d9-8934-628d40750056,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-7a01-71d9-8934-628d40750056,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,30,i,,deep_coadd - i - tract=9812 patch=30,149.51069888526143,1.9812653896986587,0.2592436409789526,POLYGON ICRS 149.418954 1.889645 149.602352 1.889566 149.602457 2.072876 149.419036 2.072963
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-31,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-46bd-7a38-ac3a-488415a3b588,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-46bd-7a38-ac3a-488415a3b588,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,31,i,,deep_coadd - i - tract=9812 patch=31,149.34395737866922,1.9813324625451112,0.2592547530558473,POLYGON ICRS 149.252216 1.889701 149.435627 1.889639 149.435711 2.072956 149.252277 2.073023
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-32,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-324c-727f-992f-1212e5d70ab5,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-324c-727f-992f-1212e5d70ab5,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,32,i,,deep_coadd - i - tract=9812 patch=32,149.17720598558063,1.981382770951182,0.2592625760881775,POLYGON ICRS 149.085470 1.889740 149.268890 1.889696 149.268954 2.073018 149.085511 2.073066
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-33,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-05b5-7871-8046-db6e5bdb4c0c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-05b5-7871-8046-db6e5bdb4c0c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,33,i,,deep_coadd - i - tract=9812 patch=33,149.0104475301202,1.981416311084282,0.2592671092283275,POLYGON ICRS 148.918719 1.889763 149.102145 1.889737 149.102188 2.073063 148.918739 2.073092
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-40,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-6fab-76e2-a506-aa916dc93239,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-6fab-76e2-a506-aa916dc93239,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,40,i,,deep_coadd - i - tract=9812 patch=40,149.51078392071562,2.1479156632123053,0.25924239750031025,POLYGON ICRS 149.419028 2.056298 149.602447 2.056211 149.602552 2.239524 149.419110 2.239618
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-41,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-f6f0-75ad-8064-c114093efde8,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-f6f0-75ad-8064-c114093efde8,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,41,i,,deep_coadd - i - tract=9812 patch=41,149.34402352114003,2.147988384031904,0.25925460635435316,POLYGON ICRS 149.252272 2.056358 149.435703 2.056291 149.435788 2.239611 149.252333 2.239684
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-42,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-e25f-78a6-ac98-eecf9647a53c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-e25f-78a6-ac98-eecf9647a53c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,42,i,,deep_coadd - i - tract=9812 patch=42,149.1772532317019,2.1480429287331986,0.2592635262771959,POLYGON ICRS 149.085507 2.056400 149.268948 2.056352 149.269011 2.239678 149.085548 2.239730
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-43,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-ae9e-7a10-b553-7b0e9b781ead,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-ae9e-7a10-b553-7b0e9b781ead,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,43,i,,deep_coadd - i - tract=9812 patch=43,149.01047587749292,2.1480792931653894,0.25926915636573583,POLYGON ICRS 148.918737 2.056425 149.102184 2.056397 149.102227 2.239726 148.918757 2.239758
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-50,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-036f-7013-a3f5-7be6068156ed,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-036f-7013-a3f5-7be6068156ed,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,50,i,,deep_coadd - i - tract=9812 patch=50,149.51086897548817,2.3145673461054015,0.2592423984640159,POLYGON ICRS 149.419103 2.222953 149.602543 2.222859 149.602648 2.406172 149.419185 2.406273
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-51,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8c0-056c-7b7a-a844-a52b6e76c8ec,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8c0-056c-7b7a-a844-a52b6e76c8ec,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,51,i,,deep_coadd - i - tract=9812 patch=51,149.34408967863249,2.3146457150405664,0.25925460694528923,POLYGON ICRS 149.252328 2.223018 149.435780 2.222945 149.435864 2.406265 149.252389 2.406344
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-52,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d7bd-7b8f-a56f-6d71c6f9091f,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d7bd-7b8f-a56f-6d71c6f9091f,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,52,i,,deep_coadd - i - tract=9812 patch=52,149.17730048856086,2.3147044961501413,0.25926352651323,POLYGON ICRS 149.085544 2.223064 149.269006 2.223012 149.269069 2.406337 149.085585 2.406393
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-60,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-1138-78b3-8dcf-e3ce5b5524dc,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-1138-78b3-8dcf-e3ce5b5524dc,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,60,i,,deep_coadd - i - tract=9812 patch=60,149.5109540495835,2.4812176186683446,0.25924364084669,POLYGON ICRS 149.419178 2.389608 149.602638 2.389508 149.602743 2.572818 149.419260 2.572925
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-61,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-9811-70e7-b955-8f9f0b80a915,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-9811-70e7-b955-8f9f0b80a915,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,61,i,,deep_coadd - i - tract=9812 patch=61,149.34415585115906,2.481301635580444,0.25925475255353225,POLYGON ICRS 149.252383 2.389678 149.435856 2.389600 149.435941 2.572917 149.252445 2.573001
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-62,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-6bc8-7fd8-aa79-63ddee15c7f5,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-6bc8-7fd8-aa79-63ddee15c7f5,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,62,i,,deep_coadd - i - tract=9812 patch=62,149.1773477561526,2.4813646529916764,0.2592625752195677,POLYGON ICRS 149.085581 2.389727 149.269063 2.389672 149.269127 2.572994 149.085622 2.573054
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-70,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-c0fc-7f7f-88fb-f72029c79d01,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-c0fc-7f7f-88fb-f72029c79d01,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,70,i,,deep_coadd - i - tract=9812 patch=70,149.51103914301342,2.6478636613297915,0.2592415933035726,POLYGON ICRS 149.419252 2.556260 149.602734 2.556153 149.602839 2.739457 149.419334 2.739572
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-71,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-2c1d-7f3c-9f3a-c0e3e1c9b602,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-2c1d-7f3c-9f3a-c0e3e1c9b602,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,71,i,,deep_coadd - i - tract=9812 patch=71,149.34422203872742,2.6479533257918835,0.25925160797345365,POLYGON ICRS 149.252439 2.556335 149.435933 2.556252 149.436017 2.739563 149.252501 2.739652
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-72,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-795d-7bdc-81f3-c2edcd954512,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-795d-7bdc-81f3-c2edcd954512,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,72,i,,deep_coadd - i - tract=9812 patch=72,149.1773950344855,2.6480205791802693,0.25925833384288727,POLYGON ICRS 149.085618 2.556388 149.269121 2.556329 149.269184 2.739645 149.085658 2.739709
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-80,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-554c-7538-ba6c-1d811ea23581,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-554c-7538-ba6c-1d811ea23581,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,80,i,,deep_coadd - i - tract=9812 patch=80,149.51112425577423,2.814502654950632,0.2592362561599867,POLYGON ICRS 149.419327 2.722907 149.602829 2.722793 149.602934 2.906088 149.419409 2.906210
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-81,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-21af-7ce7-9ff9-4cd3fd000e16,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-21af-7ce7-9ff9-4cd3fd000e16,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,81,i,,deep_coadd - i - tract=9812 patch=81,149.34428824133468,2.8145979662445817,0.2592451738719414,POLYGON ICRS 149.252495 2.722987 149.436010 2.722898 149.436094 2.906200 149.252556 2.906294
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-90,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-fefa-75f7-b1c4-0bbf4dcc8b48,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-fefa-75f7-b1c4-0bbf4dcc8b48,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,90,i,,deep_coadd - i - tract=9812 patch=90,149.5112093878823,2.981131781100214,0.2592276303763874,POLYGON ICRS 149.419402 2.889546 149.602925 2.889425 149.603030 3.072707 149.419484 3.072836
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-0,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-4ac7-72b6-965d-78cb7134a59f,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-4ac7-72b6-965d-78cb7134a59f,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,0,i,,deep_coadd - i - tract=9813 patch=0,150.9980472005266,1.4813512187202345,0.25922763353038597,POLYGON ICRS 150.906333 1.389735 151.089669 1.389677 151.089774 1.572959 150.906415 1.573025
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-1,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-364e-72aa-85a7-3ede93af292c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-364e-72aa-85a7-3ede93af292c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,1,i,,deep_coadd - i - tract=9813 patch=1,150.83136234715758,1.4814013513841164,0.2592362584913188,POLYGON ICRS 150.739652 1.389775 150.923001 1.389730 150.923085 1.573019 150.739714 1.573070
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-2,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-bcef-7b8e-97a9-833852632f14,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-bcef-7b8e-97a9-833852632f14,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,2,i,,deep_coadd - i - tract=9813 patch=2,150.6646676173694,1.4814389536950971,0.2592415945290037,POLYGON ICRS 150.572963 1.389804 150.756321 1.389772 150.756384 1.573066 150.573004 1.573103
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-3,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-89ae-7152-9e4d-200c751d2b94,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-89ae-7152-9e4d-200c751d2b94,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,3,i,,deep_coadd - i - tract=9813 patch=3,150.49796583240675,1.4814640227977969,0.2592436409820632,POLYGON ICRS 150.406269 1.389821 150.589632 1.389802 150.589675 1.573100 150.406288 1.573122
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-4,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-7561-7194-b961-cff05bcc87e7,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-7561-7194-b961-cff05bcc87e7,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,4,i,,deep_coadd - i - tract=9813 patch=4,150.33125981424698,1.4814765567792008,0.2592423975030938,POLYGON ICRS 150.239571 1.389827 150.422938 1.389820 150.422960 1.573121 150.239570 1.573128
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-5,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-fd02-7236-9f01-005615139c5c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-fd02-7236-9f01-005615139c5c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,5,i,,deep_coadd - i - tract=9813 patch=5,150.16455238528224,1.4814765546900979,0.2592423984635767,POLYGON ICRS 150.072874 1.389820 150.256241 1.389827 150.256242 1.573128 150.072852 1.573121
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-6,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-e834-7489-bbb1-4c789bbcc230,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-e834-7489-bbb1-4c789bbcc230,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,6,i,,deep_coadd - i - tract=9813 patch=6,149.99784636806433,1.4814640165281832,0.25924364085012613,POLYGON ICRS 149.906180 1.389802 150.089544 1.389821 150.089524 1.573122 149.906137 1.573100
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-7,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-b452-7672-9d5e-5da8070c2446,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-b452-7672-9d5e-5da8070c2446,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,7,i,,deep_coadd - i - tract=9813 patch=7,149.83114458498386,1.4814389432476096,0.25924159330094115,POLYGON ICRS 149.739491 1.389772 149.922849 1.389804 149.922809 1.573103 149.739428 1.573066
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-8,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-a014-727e-8ce3-53b4bf603324,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-a014-727e-8ce3-53b4bf603324,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,8,i,,deep_coadd - i - tract=9813 patch=8,149.6644498580144,1.4814013367616374,0.25923625615871543,POLYGON ICRS 149.572812 1.389730 149.756160 1.389775 149.756099 1.573070 149.572727 1.573019
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9813-9,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-0af3-7093-ac34-196cfcb2c6ca,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-0af3-7093-ac34-196cfcb2c6ca,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9813,9,i,,deep_coadd - i - tract=9813 patch=9,149.49776500841065,1.481351199922342,0.25922763037133423,POLYGON ICRS 149.406143 1.389677 149.589479 1.389735 149.589397 1.573025 149.406038 1.572959
